Stock_A,Stock_B,Stock_C,Stock_D
-0.01849363340454643,0.016741692074849043,0.024171911580148083,-0.015413646367034208
0.020267522584886438,0.009255618538729967,0.0174412031998898,0.03893585965307895
-0.00390776232005741,-0.01407472328714979,-0.016790288592510465,-0.015316205699308767
-0.000542034188282084,0.007823039496332878,0.006533815986600381,0.017543664980720478
0.0012600378375581403,0.03007068154314634,-0.004293136664759121,0.05540338333179238
0.013513346955300126,-0.01614315112832565,-0.020417849961222246,0.010649448304863706
-0.0034692557065170177,0.01528000988184184,0.010464752491470896,-0.00045657825313745546
-0.015935874361368098,-0.02929694449371729,-0.007930299041340422,0.018127975886469447
0.005281874882604079,-0.02391477557423976,0.00446361851702364,0.008706347594576735
-0.01667714872402266,0.004074502118910558,0.002164174368919998,-0.02185940595661246
0.008155747206965665,0.012215690527364688,0.022661024863505543,0.02207604104069806
-0.02655338735914182,-0.017756500798302457,0.011300705344173195,0.011275719018244177
0.011300953726120957,0.07805462981309443,0.012417810213863342,0.02371131280361198
0.020080035269864047,0.01402782502611596,-0.005305384892806912,0.016179384409865348
-0.014456504290751435,-0.003736372134800178,-0.00870727095658207,0.002637482787726451
0.04729317133347018,-0.03634530385183496,0.014725203807490268,-0.03125431742379303
-0.008438637315788668,0.022779011939347324,0.0022856003819092556,-0.020554895558586122
-0.013306074185199364,0.014591954978693516,-0.013607332634342734,0.005329171791639498
0.0019114367980762757,-0.012032006952116342,0.043878881786506514,0.013678380446360223
-0.03950285173315214,0.0047290862953885526,-0.012235729295367759,0.01804866669592448
-0.014850414768654011,-0.0012947288293379804,0.011099745579609143,0.01831510388340243
-0.023005928141115524,-0.005690024716818968,-0.008498906223219124,-0.012066584651474237
0.03630908480562194,0.00909963421921911,-0.024217679086700902,0.019357238941095523
0.04344312394025267,0.02164930521102294,-0.029387399319080267,-0.008684681457325028
0.026338222983732455,-0.013153389312375616,0.009876388562924568,0.016492681068586736
-0.017538609431561658,-0.00019050712123600162,-0.06382534680138145,-0.019487752826685797
-0.004051363027863206,-0.02395566363929699,0.03364822607863271,-0.027602827559212652
-0.007800889733939676,0.003614811545721827,0.02982546578132231,-0.027717243023588786
0.02426327504309919,0.001204661220391741,-0.01863017302095902,0.010242069485265414
0.004981193911469401,-0.011004337543175893,0.002396041699800378,-0.006706271937235204
0.0032703469050249607,0.014242613490420934,0.032720336322907044,-0.02375630997653698
0.04366066749312533,-0.03804175599045004,-0.0020357019007116667,0.01276634412969153
0.006619837354700653,-0.011453990396411876,-0.0031624450071455045,-0.008860018693176656
-0.01078729513888423,0.017992041940420495,0.008140309719300947,-0.012858191905213083
0.018991997508665016,0.007145990417532186,0.017257242376779204,0.013592576838472245
-0.015579900218441446,-0.01020362080393939,0.015945872102465238,0.013207405308669297
0.0005819681207170374,0.00334654766617564,0.0265532979157685,-0.010831427776716598
0.01194194762340076,-0.003043853048677881,-0.0033536240645444058,0.022975537039743803
0.017508326979760597,0.017270192720012772,0.027109576143086584,0.001420076832655181
0.014639059425899277,-0.005205335131869121,0.007483327049768842,-0.0016028610873536917
0.0029399192998543636,0.012903140508738274,-0.015364413664669448,0.04284774551370921
-0.01912034762999404,-0.023283772255754644,0.024162217470001357,0.016833253879258717
0.013482396341043104,0.013566910185285597,0.0007550645430617075,-0.01694508742971663
0.0025160911638745266,-0.012543234230242235,0.020502394668355024,-0.001941147630042773
-0.015509943935850229,-0.005427716833059869,0.009258629085512487,-0.010274491056079495
-0.015444407911328627,0.005873744229838246,0.005899331422174456,-0.009138863507422594
-0.008420766112366456,0.005640998747152726,-0.027961686829946483,-0.027149275487531103
-0.01336888442504872,-0.0032689430342369447,0.007218151311960092,0.03050712433899104
0.018153192464040388,-0.0021987705992685424,0.0006196758419462233,-0.019050587292756178
0.0006297372801522014,-0.004773172778402767,0.0074543712067617895,-0.01554461887104646
0.011386930284823446,0.03165477826005155,-0.0011752029691371518,0.00903423444197883
0.014802879834222252,-0.007024409437716725,0.005481849636208336,0.0012518480156358972
0.0029535219709766343,-0.014460195677109329,0.0014902034851788544,0.010959965824908994
0.030022872155900836,0.02018541652170414,0.04406364915023113,-0.01434695125776099
0.018446412734413564,0.004666840114767035,0.04479605866435345,-0.015165965707103029
-0.01579443684361552,-0.010987852908880442,-0.04147791448619614,-0.009515100433615222
-0.014182653231073959,0.004007875729524152,0.00783511951554319,0.03852341678431773
0.020008476763721007,-0.010538073113248062,-0.01696829342696716,0.010838383430130116
-0.02540466414041284,0.03762917531708708,0.02458880241442574,-0.008383513042094098
-0.03326269058181755,0.02807744748330826,-0.0012907969050523576,0.025756326239469236
-0.03088855317588734,-0.010987500459075459,0.0011048739943636634,0.001939611875294841
-0.008001309429584873,0.013456998646949974,-0.020352408587651888,-0.0018475897004258698
0.0034059126342379773,0.011288776681174981,0.015232297561777797,-0.021492841836757384
-0.029682283414712445,0.026553536437970184,0.0076462802395918334,-0.013969730731131072
0.032023039510450456,0.0033134926858571735,0.02458594368127653,0.0023503696282021792
0.042214958497639746,0.03610681684886409,-0.0039792829695814705,0.02043141901908711
0.01390751899170295,0.028372631150646976,-0.018298469211602088,0.014721029199968788
0.022168489736991755,-0.03417478972846229,-0.022665170253315502,-0.03978464355520201
-0.004388136688891155,0.015350845115919248,0.031047141041920565,0.0024818956083955037
0.03357231091142584,-0.026602029164297828,-0.033067648787103096,-0.0001109539779323755
0.008681308978786145,0.00034610503811813775,-0.04034884200079753,-0.0007824007902557681
-0.025089390010097065,0.014393450976600771,0.008331964921936965,-0.017797595726547103
-0.00927733834673387,-0.020184270437779032,-0.0002535819454634375,0.020102846410024768
-0.018714520926710873,0.011080930310356889,-0.009605152367448817,-0.014857456645246882
-0.0011406071990911564,-0.01970484644838748,-0.01007298610694364,-0.02295755785177697
0.040294502658327784,0.0017052710394345723,-0.012994510159851713,0.00527959821468444
-0.0012465609938165966,-0.00341939199066446,0.013283334000868504,0.016150154200946103
-0.00961002295221055,-0.0105163648128936,-0.004501033943032881,-0.045038423294711694
-0.029303821243971045,0.028337485348890495,0.033899354270025675,-0.003980720791127566
0.012531139261115327,0.007225003090870722,0.06257761616910475,0.023391498228691538
-0.0015583518296153308,-0.018110808812008515,-0.03112892640515145,0.005069272717344462
-0.014127014905686068,-0.027445074191953484,-0.01193145768485053,-0.020630960072287898
0.034742832701451294,0.018632795138989012,0.0008405471736676526,0.03059888277780052
0.002547366152952366,-0.01622568402656527,0.03146248154539315,0.011778200873693172
-0.01974492308652913,-0.002806773561672164,-0.016512365067695142,-0.02665599461928672
0.01952355095063283,0.039188332809402614,-0.026971351476382823,0.012259384733811416
-0.012012851382436539,-0.008742507675293922,-0.010847878484777383,-0.016279815393596322
0.00197043255889654,-0.015619002328220756,0.006409136515596776,-4.762188982739132e-06
-0.0037789609373281947,-0.017151273240831957,-0.010535426611366656,0.016107824516515122
0.011018343752487614,-0.018551104895971022,0.0029866461085845176,0.016027742467435782
-0.032388105622427436,0.011867203847598703,-0.012252475178916936,0.012411973371863186
-0.014265183130850338,-0.03509764201329038,-0.03155084875766325,0.0019616989332276397
0.006194450034429638,-0.017086332502088172,0.013771849175547479,-0.032230401245379195
-0.0003215959729463314,-0.023220323995249134,-0.012036722156043185,0.0019479734263282804
-0.016208267305679046,-0.006691110884596507,0.021125856184288812,-0.010537837390462976
0.01771384224130284,-0.02159413709315236,0.011596083558305655,0.02983137241315801
-0.04843289000254579,-0.014937905109409535,0.012541442543610802,-0.0030609077208598534
0.008422917467426176,-0.011079703734316413,0.0027317957494579987,-0.0021135447078415898
0.024355641233196147,0.006088416866024263,0.007752053241504043,-0.007237539322449347
-0.00875212448144987,-0.007651163756392419,0.008889042847565937,-0.0074196896164052594
0.006795497137928258,0.04250801597290878,0.01842249406863385,-0.005520470643356823
0.025024278443278897,-0.0071615074604310285,-0.03976249070355708,-0.01916172621834808
-0.03641583842051711,-0.006030269680826174,0.001368367583791034,0.034528746245505657
0.007538547475283253,-0.003382010576177285,0.017588111623669786,-0.0432227061801577
0.0057122911621713185,0.016417303877739337,-0.02857172491559683,0.023875080864138584
0.007769928149888283,-0.007305758278016025,0.013655637322125696,0.046413857156087916
0.0046373251011699035,0.005964411726006722,-0.008187217990804883,-0.015996887389295836
0.017606716330884915,-0.016121676518177343,0.0024313247443878494,-0.008553148935302332
0.010579596514927837,0.007673242105738966,0.021750798885157987,-0.009200327977094941
-0.004397498705867425,-0.018575274315646147,-0.007885865201522232,0.008546009860897045
0.01613977233290704,-0.01744330648355251,0.018392118402113206,0.02811275717609902
0.009268698064474019,0.03853591625116132,-0.014475783982071461,-0.02389309406622834
-0.034574404978085574,0.030920886229783662,0.014087313127081155,-0.00011169341820910141
0.006599372526396406,-0.02150978094596753,0.04991503959233653,0.0035844236395045502
0.003187895892097858,0.01551533247797384,0.010620184634734266,0.0054776804855826275
-0.014809489108906237,0.010429367142719914,0.03864048992950068,0.027908400923099555
0.032863732532787945,-0.009224313528623702,-0.018792096405171616,-0.0015157384019929628
0.002114498245773892,0.022883830369418972,-0.032849292594296385,0.03159100638921227
-0.0021601579715797886,-0.007537621398948401,-0.01924208750520335,-0.032097133437315385
0.017463411679238292,0.002466359343768078,-0.024799217994821078,-0.024901575441272323
-0.005715693985802565,0.03438043050578786,-0.004191827027272096,-0.029062859062362122
-0.0039148612817188864,-0.00445447139495341,-0.05293773285883143,-8.589733035624424e-05
-0.003618690604173559,0.014924127296268366,0.037979121898906905,0.023531300590955147
-0.0043777738110966115,-0.021130518174833406,0.05246719606499721,0.0021843686802897654
0.0012785858382589241,0.0005174982577999345,0.004961695215357099,-0.0018872082384788495
-0.010473240137604724,-0.009937178824807841,0.0003449345956800323,-0.009868495422675299
-0.013256915653543287,0.0031286045538379366,-0.004099544348417105,0.031079859771653773
-0.05201939616786024,0.022830137038449237,0.02592170384995258,-0.04046780464816299
-0.005853751881606976,-0.006428817319915829,-0.027150233894356425,-0.014556333751817505
-0.021211516909316577,0.036045408868472455,0.019713567862949224,0.026431101899883177
0.015433441280864702,-0.021581035424344582,-0.009490405325595475,0.010787491224558361
-0.023442556177838907,0.015259968603447763,-0.0038065079631627004,-0.00649641615099195
0.015219199364069829,0.009885266229720795,-0.0062193233163815986,0.024186596067284964
-0.020621266551997947,0.013318712138885275,0.012862025159367674,-0.005190928786279806
0.00752266044484236,-0.024022271527706057,0.01948054038413802,-0.0026980427288597806
-0.00945446041038079,0.021980184516737788,-0.013086873810855184,-0.027169225927271192
-0.030132583470478074,0.013120199026912794,-0.024608587049925662,0.03609588363968729
-0.04063858815767444,0.03492912736580077,0.005220349344052368,-0.0009342622374078479
-0.009898381736178994,0.008982722287041417,0.0002473059515030327,0.023066037640330432
0.003284552973240793,0.004006035229237552,-0.006272244244277117,-0.00013891247442134914
0.0071560353778411835,-0.033203367853132514,-0.02596370844211426,0.0158652818804543
0.004417308762558837,-0.0026796667270535825,0.0013686786613078632,0.007951634107233421
-0.00979519360618723,-0.014566094508046253,0.004916905101953631,-0.01856745555230064
0.009165055114289437,-0.03305167208475681,0.021583112746512874,0.01045194964826086
0.006120594686277513,0.02065381967891028,0.03430948888925153,0.02128740130036261
-0.03581748462663291,-0.02459153933471403,-0.011496371553913576,0.0015218210042166756
0.01135318040938246,-0.013514876263069311,0.004735335289541566,-0.014107658647066451
-0.011230356059838964,-0.027133221936964446,-0.017464664922218084,-0.026033692112326673
-0.018517465059546653,0.02207283593215679,-0.01798797777663886,0.05364764129674782
0.010866358017617785,0.004696722473897478,-0.01616715560362427,0.015006197588179827
-0.01051275652475548,0.003440196292907229,0.0522016907653759,-0.0009211979944929974
0.02398546652571352,-0.013063528502517747,0.000300230190060766,0.0364160127127102
-0.011539341155755348,0.037248971159938575,0.01515503870910951,-0.010249335517885354
0.013648154781110419,0.0204510889925346,0.01343619924434393,-0.03040449439780913
-0.013542743516497372,-0.003950372711030095,-0.0004886685820009258,0.013413441951013561
0.004554020018665077,-0.025706887174202026,0.008603957020119265,0.013211714905676464
0.012195808958620796,0.02261561451109244,0.01767844309097808,0.010183601584568734
-0.0004033142291729405,-0.03221921867031983,0.009592364382651718,0.005153753743262223
0.006431576743907469,-0.024534971516406188,-0.020621130808165248,0.022063057066658072
0.0002088969228668992,0.014630013947452489,0.0015663675226092236,0.001595122789914904
0.019765676119519956,-0.009320894564347478,0.002922415538819667,-0.00824550577410085
-0.007689924548646312,-0.005183442469372788,0.005442675432674257,-0.008574972433269545
0.026115122511470416,-0.01689214604439008,-0.0027374328832271808,-0.007794621165483499
0.02993955768707466,0.004931095530231492,0.021636890789372698,-0.02871120746073944
0.0063410053173851766,0.01879261591246874,0.0026456797855084835,0.022309607501307026
-0.009345769002007443,0.029186948803711598,0.046977962472385004,-0.006256771208793181
-0.007910050428015437,0.03006768954235402,0.03259144291461425,-0.009457200543065366
-0.007403736341917146,-0.004635692177210144,-0.02588901022068554,-0.017373038929683966
-0.019082815335041355,-0.01435595130208257,0.00030630225226437643,0.005684294650730415
0.03201000985628154,-0.01896708081477582,0.020686447969531677,-0.0032797768845101794
1.0725806951341092e-05,0.014496389843332076,-0.02145444043124597,0.008648194923681012
0.004329044164261122,0.010849025280162981,0.006783372878156362,0.050106002798217884
-0.01175479968502632,-0.009619939100036352,-0.011462810528495286,-0.010109542383205092
-0.011747742546130355,0.02478033062215104,0.0294100849597971,-0.010414925874989527
-0.015647111462084574,0.01042831112772808,-0.010044460885619427,0.013658636355110217
0.005058460417025994,-0.02931488229994464,0.031950104026601235,0.03691755346191044
-0.011255773809687723,-0.006754031198719683,0.0067173078144981,0.0076891357997405
0.01417088545345661,0.041204090775326996,-0.002538944549880988,-0.014965944890769075
-0.026586384560290544,-0.013618600798838382,0.00033746054252405816,0.03689115727035575
-0.009352225980723428,0.00547575903277797,0.0006715420785449585,0.024767865468961682
0.05153864851747243,-0.009617375458406414,-0.008788788850364444,0.021883217541381443
0.01463782979252623,0.03793414651472067,0.012678563706519277,-0.006185841815741191
0.012813096613846185,0.023174071611658156,0.01740964362394728,0.011145480622145956
0.02233349379178308,0.024385911808913457,0.028643179820750545,0.013974197751792854
-0.002342361606337087,0.003934273728666457,0.02513017933016714,-0.015338713419744722
0.008373466177458024,-0.006866776246547214,0.0015748964586963497,0.026569037252145974
0.004821981360398067,0.0019287309631229764,-0.026197122819598385,0.015925071320544413
0.013909683622821509,0.044265094466109205,-0.005155564699060017,0.00538300655327878
0.005987673674215105,0.03254906559526949,-0.0009059106477390419,0.006580430515406785
0.013157930194330786,0.004732182463127162,-0.007928672291010564,0.004881799857966152
0.022472634997195443,-0.019530305988221204,0.0036593934829375198,-0.013002416298783466
0.024900932578496852,-0.029463738095675495,-0.010178436945431767,0.008544237501290419
0.03231048058468681,-0.00031500522145975606,-0.010103990533863967,0.0386231413888118
-0.02796027800832488,-0.04297611913240164,0.009800289001066647,-0.009041084487052223
-0.019424656342614265,0.015167128945987068,0.005876014275423977,-0.010281572614734568
-0.024606087973417887,0.018449146565602894,0.014004023559173219,-0.0009835172755876583
0.03793273992095332,-0.020401695326523053,-0.029510503418494777,-0.012838161397624889
8.827967289004395e-05,0.0058667889864538365,-0.003824721157126598,0.008041107930285937
-0.02403078848380888,0.02987529208146519,-0.0006430235678513761,0.023345916631762553
0.007854506927554083,0.010135064383075678,0.01239534560464408,0.0099541712003463
0.013854455197350877,0.02758305060264863,0.004930423394029403,0.015180075151770247
-0.0007947138857445344,0.029802344308989457,-0.012527846041185394,0.037018808658216315
0.00019684098711313179,-0.027615502042360962,0.0035620882982157855,-0.012621033149497616
0.017812870979774482,-0.01205247958604782,-0.007923668664295596,-0.03679081461891062
-0.008046126384981533,-0.047477586532579136,-0.030678056469714464,0.016208293122885947
0.016716003173016646,0.009509151235699294,-0.018339522862584258,4.577287716040293e-05
0.0009279492181886319,-0.022167293783850853,0.031067966035343012,0.01854724581151343
-0.003419283476593279,0.0015377167798906156,0.00516765615895105,-0.039834697368485814
-0.003943547650411938,-0.01263968495995597,-0.01903240019789831,-0.004622005857719098
0.036953730536990456,0.013816857225340196,-0.010423579795655936,0.012451655627123172
0.028987108731720043,0.01949267365825538,0.0021926073984034826,-0.011938735554111478
0.014964466272271798,0.008869707708434992,0.018903864400554648,0.01370343603363939
